Date,SPY_Price Open,SPY_Price High,SPY_Price Low,SPY_Price Close,SPY_Volume,TLT.O_Price Open,TLT.O_Price High,TLT.O_Price Low,TLT.O_Price Close,TLT.O_Volume,GLD_Price Open,GLD_Price High,GLD_Price Low,GLD_Price Close,GLD_Volume,XLE_Price Open,XLE_Price High,XLE_Price Low,XLE_Price Close,XLE_Volume,.DXY_Price Open,.DXY_Price High,.DXY_Price Low,.DXY_Price Close,Term_Spread,Credit_Spread,Breakeven_Inflation,VIX,Gold_Spot,WTI_Crude
2005-03-31,118.19,118.46,117.87,117.96,65049100.0,89.2,89.39,88.86,89.33,2410900.0,42.87,42.87,42.7,42.82,1363200.0,20.7251412,20.87564,20.584352,20.8125276,24974200.0,84.33,84.4,83.74,84.06,0.7,1.64,2.71,14.02,93.73,55.31
2005-04-01,118.63,118.99,116.91,117.43,97396700.0,89.53,89.66,88.5,89.3,2806300.0,42.6,42.62,42.45,42.62,2448500.0,21.0843964,21.3562652,20.802818,21.3271364,19174200.0,84.07,84.63,83.56,84.43,0.71,1.65,2.69,14.09,94.01,57.26
2005-04-04,117.36,117.86,116.74,117.63,71610100.0,89.28,89.66,89.17,89.28,754900.0,42.43,42.43,42.23,42.4,1893100.0,21.409668,21.5941504,20.9824456,21.142654,28208400.0,84.5,84.98,84.44,84.78,0.73,1.65,2.68,14.11,92.46,56.86
2005-04-05,117.78,118.38,117.67,118.19,50081100.0,89.24,89.36,88.93,89.05,733300.0,42.49,42.54,42.38,42.45,888000.0,20.9533168,21.23975,20.729996,20.87564,17905200.0,84.82,85.12,84.63,84.66,0.73,1.66,2.67,13.68,92.78,55.83
2005-04-06,118.45,118.95,118.18,118.6,53311700.0,89.41,89.44,89.2,89.36,402800.0,42.49,42.72,42.49,42.63,1637500.0,20.8707852,21.3028624,20.729996,21.2057664,20899200.0,84.74,84.89,84.44,84.68,0.74,1.67,2.64,13.15,93.48,55.88
2005-04-07,118.41,119.26,118.32,119.24,47225600.0,89.3,89.58,88.61,88.64,973000.0,42.77,42.81,42.53,42.57,2853000.0,21.36112,21.458216,20.8853496,21.1232348,38583200.0,84.76,84.91,84.32,84.87,0.77,1.65,2.64,12.33,93.22,54.16
2005-04-08,119.17,119.21,118.0,118.0,64295900.0,88.56,89.0,88.34,88.95,438600.0,42.48,42.71,42.459,42.69,1002300.0,20.972736,21.1620732,20.7348508,20.7397056,23424600.0,84.88,85.11,84.4,84.47,0.73,1.64,2.66,12.62,92.89,53.46
2005-04-11,118.29,118.42,117.83,118.09,45858000.0,88.97,89.62,88.94,89.43,1460200.0,42.84,42.96,42.74,42.78,514100.0,20.705722,20.9387524,20.535804,20.8950592,23251800.0,84.49,84.58,84.05,84.16,0.7,1.67,2.63,11.98,92.28,53.71
2005-04-12,117.89,119.06,117.07,118.7,86570800.0,89.23,90.4,89.12,90.26,1931600.0,42.7,42.84,42.61,42.84,2098700.0,20.8222372,20.8950592,20.4678368,20.5649328,29360800.0,84.23,84.81,83.95,84.42,0.67,1.66,2.65,11.3,91.95,51.54
2005-04-13,118.56,118.8,117.13,117.3,66060200.0,90.35,90.44,89.8,90.04,1001700.0,42.76,42.95,42.68,42.9,384000.0,20.3950148,20.681448,20.050324,20.0600336,36178600.0,84.49,84.76,84.19,84.42,0.72,1.69,2.64,13.31,90.13,50.21
2005-04-14,117.44,117.5,115.77,115.77,99643200.0,90.08,90.12,89.66,89.9,1462100.0,42.45,42.48,42.16,42.31,3680300.0,20.171694,20.3998696,19.9872116,20.050324,39073800.0,84.42,85.32,84.39,85.0,0.77,1.75,2.65,14.53,87.18,51.11
2005-04-15,115.74,116.2,114.1,114.15,134065900.0,90.54,91.12,90.22,91.09,2957300.0,42.38,42.56,42.36,42.4,1811100.0,19.928954,20.02605,19.2589916,19.2881204,80565000.0,85.17,85.27,84.35,84.56,0.73,1.78,2.6,17.74,86.39,50.61
2005-04-18,114.12,114.96,113.96,114.5,100318700.0,91.37,91.39,90.94,91.02,3510900.0,42.55,42.78,42.52,42.69,909800.0,19.2687012,19.6765044,19.1327668,19.637666,62677200.0,84.5,84.73,83.88,84.0,0.72,1.75,2.61,16.56,88.05,50.52
2005-04-19,115.1,115.71,114.83,115.41,68402200.0,91.34,92.04,91.32,91.9,1842600.0,42.79,43.36,42.72,43.28,3145400.0,19.8852608,20.220242,19.7881648,20.098872,40273000.0,84.01,84.16,83.7,83.76,0.71,1.76,2.59,14.96,90.81,52.33
2005-04-20,115.4,115.63,113.55,113.8,114839500.0,91.22,91.77,91.18,91.67,1617900.0,43.21,43.52,43.19,43.4,1248200.0,20.2299516,20.2979188,19.686214,19.686214,42729000.0,83.61,84.06,83.4,83.52,0.7,1.78,2.62,16.92,89.98,52.45
2005-04-21,114.79,116.21,114.38,116.01,87467500.0,91.3,91.42,90.7,90.71,1388500.0,43.42,43.43,43.14,43.19,1550600.0,19.7396168,20.365886,19.686214,20.365886,29800000.0,83.53,83.87,83.38,83.7,0.67,1.73,2.66,14.41,89.0,52.49
2005-04-22,115.74,116.5,114.27,115.57,89839500.0,91.27,91.58,91.09,91.47,976300.0,43.46,43.5,43.306,43.39,1169000.0,20.438708,20.6280452,19.9386636,20.4095792,22908400.0,83.73,83.87,83.36,83.5,0.64,1.74,2.65,15.38,88.39,54.16
2005-04-25,115.86,116.5,115.72,116.33,52365600.0,91.66,91.82,91.51,91.74,818300.0,43.35,43.45,43.22,43.44,906300.0,20.584352,20.8222372,20.5406588,20.6960124,25919200.0,83.51,84.0,83.37,83.82,0.62,1.71,2.63,14.62,88.58,53.16
2005-04-26,115.96,116.77,115.15,115.2,75364600.0,91.99,92.05,91.34,91.6,549300.0,43.69,43.7,43.5,43.64,1531400.0,20.6329,20.778544,20.3561764,20.3561764,28130000.0,83.81,84.15,83.7,83.96,0.61,1.7,2.62,14.91,87.05,54.33
2005-04-27,114.86,116.07,114.44,115.65,85186600.0,92.05,92.2,91.8,91.92,684900.0,43.53,43.54,43.12,43.2,2762800.0,20.3464668,20.39016,19.8172936,19.831858,59898200.0,83.96,84.37,83.87,84.12,0.61,1.72,2.6,14.87,83.55,51.37
2005-04-28,115.27,115.68,114.2,114.2,74269500.0,92.05,92.65,91.95,92.6,1062000.0,43.16,43.27,42.99,43.0,2260300.0,19.686214,19.759036,19.4046356,19.4337644,47891400.0,84.26,84.42,84.09,84.35,0.6,1.75,2.61,16.86,82.13,51.92
2005-04-29,115.07,115.87,113.97,115.75,104285600.0,92.57,92.94,92.22,92.44,1450800.0,43.18,43.61,43.18,43.35,3736700.0,19.613392,19.7930196,19.4240548,19.686214,29863800.0,84.33,84.48,83.84,84.43,0.55,1.76,2.6,15.31,83.51,49.2
2005-05-02,116.07,116.41,115.52,116.4,56060700.0,92.15,92.26,91.71,92.09,1358200.0,43.13,43.17,42.81,42.88,1708600.0,19.6570852,20.0648884,19.5017316,20.0406144,45707600.0,84.46,84.65,84.42,84.49,0.57,1.77,2.6,15.12,83.65,50.94
2005-05-03,116.07,116.85,115.69,116.6,86914900.0,92.07,92.54,91.92,92.34,1890000.0,42.75,42.8,42.58,42.76,1268700.0,20.001776,20.001776,19.4968768,19.5696988,24530000.0,84.58,84.69,84.28,84.51,0.53,1.77,2.57,14.53,84.57,49.6
2005-05-04,116.65,117.75,116.28,117.5,82487900.0,91.45,91.72,91.05,91.53,2212500.0,42.87,42.92,42.73,42.9,607600.0,19.5696988,19.8172936,19.1084928,19.7978744,37968200.0,84.38,84.46,83.89,84.0,0.57,1.83,2.57,13.85,86.28,50.22
2005-05-05,117.67,118.0,116.74,117.46,97323300.0,91.3,91.84,91.21,91.74,1757900.0,42.96,42.96,42.71,42.91,319300.0,19.977502,20.123146,19.78331,20.0114856,26717600.0,83.97,84.08,83.75,83.94,0.61,1.84,2.57,13.98,85.88,51.12
2005-05-06,117.93,117.99,117.06,117.09,69603700.0,90.93,91.2,90.81,91.06,850600.0,42.43,42.63,42.34,42.52,3722700.0,20.098872,20.2784996,19.928954,19.953228,17982000.0,83.94,84.69,83.9,84.61,0.55,1.82,2.59,14.05,85.67,51.3
2005-05-09,117.21,118.08,117.05,117.82,43976700.0,91.01,91.24,91.0,91.15,327800.0,42.54,42.61,42.48,42.55,600000.0,20.050324,20.2348064,19.9823568,20.220242,18532000.0,84.66,84.81,84.54,84.64,0.53,1.78,2.6,13.75,85.96,52.04
2005-05-10,117.36,117.5,116.39,116.6,75034400.0,91.36,91.8,91.34,91.8,495500.0,42.71,42.79,42.58,42.64,461000.0,20.2396612,20.2396612,19.8221484,19.880406,32674600.0,84.56,84.78,84.39,84.45,0.54,1.82,2.58,14.91,84.17,51.76
2005-05-11,116.93,117.4,115.85,117.24,92041300.0,92.14,92.52,91.99,92.08,1058700.0,42.55,42.83,42.51,42.69,764600.0,19.7396168,20.0211952,19.66194,20.001776,21818200.0,84.41,85.06,84.22,84.94,0.53,1.81,2.57,14.45,83.36,50.39
2005-05-12,117.32,117.59,115.41,115.95,95574400.0,92.0,92.47,91.72,92.44,657000.0,42.42,42.48,41.97,42.16,1880200.0,19.831858,19.928954,19.1084928,19.127912,46781800.0,84.87,85.6,84.85,85.49,0.52,1.83,2.52,16.12,80.33,48.83
2005-05-13,116.3,116.62,114.8,115.72,85442700.0,92.71,93.02,92.57,92.8,1698100.0,42.12,42.12,41.83,41.95,802600.0,19.273556,19.273556,18.739528,18.836624,44202800.0,85.66,86.13,85.58,86.1,0.51,1.88,2.46,16.32,78.99,48.65
2005-05-16,115.7,116.84,115.66,116.8,49351500.0,93.04,93.07,92.68,92.69,825000.0,41.77,41.9,41.77,41.88,874500.0,18.7346732,18.788076,18.4191112,18.7540924,48238600.0,86.22,86.39,86.07,86.12,0.52,1.89,2.47,15.68,78.73,48.64
2005-05-17,116.43,117.7,116.16,117.58,61417200.0,92.96,93.19,92.9,92.95,856300.0,41.95,42.05,41.83,41.86,880800.0,18.7735116,19.1230572,18.715254,19.0890736,37093600.0,86.08,86.29,85.96,86.21,0.51,1.91,2.48,14.57,80.55,48.97
2005-05-18,118.07,119.08,118.01,118.79,78053800.0,93.7,93.8,93.34,93.57,1092300.0,41.99,42.11,41.83,42.05,2207100.0,19.2541368,19.4094904,18.93372,19.0502352,55854000.0,86.3,86.41,85.77,85.82,0.51,1.92,2.42,13.63,82.21,46.99
2005-05-19,119.02,119.41,118.7,119.29,62850100.0,93.7,93.7,93.28,93.33,948800.0,42.0,42.05,41.87,41.98,610200.0,19.1473312,19.4143452,18.982268,19.394926,31568400.0,85.84,86.29,85.78,86.09,0.47,1.91,2.42,13.32,81.7,47.0
2005-05-20,119.34,119.39,118.74,119.12,46424800.0,93.25,93.51,93.21,93.44,806800.0,41.76,41.83,41.61,41.65,932800.0,19.29783,19.516296,19.2444272,19.249282,25633000.0,86.12,86.74,85.99,86.63,0.44,1.89,2.46,13.14,81.7,47.25
2005-05-23,119.21,120.04,119.19,119.78,51294200.0,93.6,94.23,93.57,94.17,905600.0,41.69,41.75,41.55,41.62,5001900.0,19.370652,19.6425208,19.3123944,19.5696988,22572200.0,86.65,86.71,86.28,86.4,0.42,1.89,2.42,12.95,81.96,48.68
2005-05-24,119.44,119.83,119.2,119.5,50999500.0,94.53,94.65,94.18,94.43,1695400.0,41.83,41.83,41.65,41.73,1684600.0,19.5988276,19.7201976,19.5551344,19.6522304,24569800.0,86.47,86.53,86.1,86.37,0.43,1.91,2.42,12.69,83.98,49.14
2005-05-25,119.35,119.87,118.83,119.41,48483800.0,94.59,94.65,93.73,93.77,1923300.0,41.78,41.9,41.69,41.87,1535100.0,19.6959236,20.050324,19.5696988,19.953228,31211000.0,86.5,86.58,86.17,86.35,0.47,1.91,2.42,12.58,84.23,50.37
2005-05-26,119.79,120.21,119.62,120.05,43558900.0,93.59,94.07,93.59,93.74,978300.0,41.73,41.81,41.65,41.69,341500.0,19.9872116,20.1085816,19.8658416,20.0551788,17920000.0,86.35,86.93,86.27,86.85,0.44,1.91,2.39,12.24,83.36,50.89
2005-05-27,120.06,120.25,119.8,120.25,24641600.0,93.74,93.98,93.54,93.84,650600.0,41.81,41.96,41.74,41.88,2453600.0,20.1377104,20.3950148,20.098872,20.39016,20082400.0,86.86,86.88,86.38,86.42,0.44,1.91,2.41,12.15,86.46,51.65
2005-05-30,120.06,120.25,119.8,120.25,24641600.0,93.74,93.98,93.54,93.84,650600.0,41.81,41.96,41.74,41.88,2453600.0,20.1377104,20.3950148,20.098872,20.39016,20082400.0,86.86,86.88,86.38,86.42,0.44,1.91,2.41,12.15,86.46,51.65
2005-05-31,120.08,120.17,119.4,119.48,44931300.0,94.22,95.05,94.22,95.0,1979000.0,41.45,41.69,41.33,41.65,3198900.0,20.4338532,20.4338532,20.0843076,20.2348064,17916800.0,86.9,87.8,86.86,87.76,0.4,1.9,2.37,13.29,86.27,52.08
2005-06-01,119.52,120.92,119.45,120.5,69884800.0,95.2,95.84,95.19,95.81,3823200.0,41.41,41.65,41.4,41.53,1792900.0,20.3513216,20.7639796,20.2979188,20.6183356,27833200.0,87.74,88.18,87.54,88.11,0.41,1.91,2.37,12.36,87.97,54.4
2005-06-02,120.23,120.84,120.1,120.76,40485200.0,95.73,96.19,95.73,96.04,1854100.0,41.94,42.28,41.91,42.1,5752600.0,20.5746424,20.7105768,20.39016,20.5794972,33900000.0,88.3,88.35,87.7,87.75,0.37,1.89,2.34,11.84,87.35,53.46
2005-06-03,120.55,120.89,119.73,120.15,61053700.0,96.9,97.0,95.2,95.25,5559000.0,42.33,42.39,42.17,42.17,3350700.0,20.6183356,20.802818,20.560078,20.6960124,18224400.0,87.86,88.17,87.37,88.04,0.41,1.84,2.37,12.15,88.15,55.08
2005-06-06,120.02,120.2,119.55,120.04,36332000.0,95.5,95.88,95.35,95.75,1088700.0,42.56,42.65,42.45,42.48,2470800.0,20.827092,20.827092,20.5794972,20.7591248,17532400.0,88.0,88.05,87.51,87.6,0.37,1.82,2.36,12.28,87.14,54.46
2005-06-07,120.39,121.25,120.01,120.13,66691800.0,96.47,96.58,96.05,96.51,1503300.0,42.48,42.48,42.31,42.38,611000.0,20.778544,20.9144784,20.5455136,20.560078,18635600.0,87.69,87.81,87.33,87.49,0.35,1.82,2.32,12.39,87.14,53.84
2005-06-08,120.43,120.59,119.67,119.91,50023400.0,96.31,96.45,96.05,96.05,1272400.0,42.45,42.56,42.24,42.34,691500.0,20.5406588,20.9436072,20.4581272,20.6183356,33255200.0,87.52,88.06,87.15,87.88,0.35,1.82,2.32,12.7,85.21,52.51
2005-06-09,119.74,120.58,119.44,120.48,57167700.0,95.67,96.01,95.43,95.97,612700.0,42.24,42.4,42.03,42.27,694700.0,20.681448,21.2348952,20.6329,21.215476,32943600.0,87.89,88.31,87.8,88.07,0.34,1.83,2.34,12.08,85.37,54.36
2005-06-10,120.56,120.65,119.6,120.2,36504400.0,95.55,95.55,94.86,94.89,1464800.0,42.25,42.72,42.12,42.62,1678000.0,21.1766376,21.2543144,20.9533168,21.191202,23413200.0,88.03,88.75,87.9,88.69,0.34,1.84,2.31,11.96,88.54,53.55
2005-06-13,119.94,121.08,119.81,120.58,49503300.0,94.48,94.53,94.17,94.32,1617700.0,42.81,43.01,42.7,42.78,2331600.0,21.0746868,21.336846,21.0164292,21.2737336,21866800.0,88.72,89.35,88.67,88.95,0.38,1.84,2.33,11.65,89.35,55.47
2005-06-14,120.45,121.2,120.38,120.86,34001600.0,94.05,94.16,93.57,93.7,2139300.0,42.66,42.7,42.58,42.6,825300.0,21.191202,21.4436516,21.191202,21.4048132,21126200.0,88.89,89.35,88.6,89.26,0.42,1.87,2.34,11.79,88.02,55.03
2005-06-15,121.16,121.24,120.23,121.09,53891700.0,93.39,93.87,93.33,93.87,2000200.0,42.69,42.89,42.67,42.74,2311400.0,21.36112,21.6621176,21.36112,21.6621176,22493600.0,89.3,89.36,88.55,88.65,0.4,1.87,2.33,11.46,89.41,55.53
2005-06-16,121.09,121.64,120.92,121.4,46664300.0,93.8,94.42,93.57,94.34,1370400.0,43.3,43.55,43.17,43.46,1809200.0,21.7203752,21.96797,21.6475532,21.96797,19638800.0,88.62,88.99,88.29,88.72,0.39,1.86,2.34,11.15,92.4,56.48
2005-06-17,121.54,121.9,120.49,121.36,53756800.0,94.11,94.47,94.02,94.33,555900.0,43.78,43.85,43.61,43.63,1816500.0,22.234984,22.2883868,21.9728248,22.2544032,38455600.0,88.71,88.76,87.68,87.73,0.37,1.85,2.37,11.48,92.91,58.4
2005-06-20,121.08,121.84,120.94,121.4,42236500.0,93.82,94.2,93.6,94.17,454000.0,43.94,43.94,43.66,43.66,1433700.0,22.3369348,22.404902,22.1039044,22.2786772,21895800.0,88.17,88.6,87.92,88.49,0.39,1.85,2.37,11.47,91.39,59.19
2005-06-21,121.5,121.65,121.03,121.47,40060700.0,94.38,94.86,94.32,94.86,503100.0,43.58,43.82,43.42,43.81,672600.0,21.96797,22.2446936,21.7931972,21.8077616,33293000.0,88.49,88.95,88.15,88.18,0.35,1.85,2.34,11.08,92.39,58.9
2005-06-22,121.68,121.94,121.07,121.57,46684100.0,95.49,96.09,95.26,96.01,952300.0,43.66,43.76,43.53,43.72,1258500.0,21.8466,22.0747756,21.6426984,21.9339864,47478200.0,88.22,88.76,88.05,88.56,0.33,1.89,2.27,11.05,91.3,58.27
2005-06-23,121.32,121.6,119.83,119.86,62818500.0,95.8,95.98,95.54,95.91,996300.0,43.84,44.13,43.78,44.02,1576600.0,21.9485508,22.3514992,21.9242768,21.9534056,29881000.0,88.61,89.15,88.46,89.12,0.33,1.88,2.28,12.13,91.79,59.23
2005-06-24,119.88,120.01,118.84,118.98,59190900.0,96.24,96.45,96.02,96.39,930700.0,43.96,44.06,43.68,43.9,473500.0,22.040792,22.137888,21.7883424,21.8174712,17977400.0,89.11,89.35,88.69,88.78,0.33,1.89,2.27,12.18,92.6,59.63
2005-06-27,118.97,119.41,118.75,119.15,51164200.0,96.49,96.81,96.35,96.65,1211000.0,43.9,43.93,43.73,43.91,1016600.0,21.992244,22.2155648,21.919422,22.1524524,22194400.0,88.72,88.83,88.32,88.45,0.3,1.89,2.28,12.52,91.67,59.78
2005-06-28,119.4,120.24,119.37,120.15,42617300.0,96.32,96.37,95.91,95.99,982400.0,43.64,43.64,43.37,43.45,1295600.0,22.065066,22.1524524,21.7349396,21.7397944,25504400.0,88.41,89.05,88.36,88.99,0.32,1.87,2.3,11.58,91.1,58.32
2005-06-29,120.37,120.4,119.76,119.83,43059500.0,96.47,96.48,95.6,95.84,1682400.0,43.49,43.7,43.46,43.63,1199800.0,21.6912464,21.8660192,21.531038,21.7203752,25027000.0,88.99,89.48,88.87,89.11,0.34,1.87,2.3,11.77,94.55,57.23
2005-06-30,120.22,120.32,118.95,119.18,62303700.0,95.86,96.72,95.81,96.7,2159400.0,43.63,43.77,43.36,43.44,1087500.0,21.749504,21.992244,21.5601668,21.579586,29436600.0,89.1,89.39,88.86,89.11,0.28,1.87,2.27,12.04,93.01,56.63
2005-07-01,119.45,119.8,119.21,119.53,49786600.0,96.04,96.26,94.99,95.2,2225900.0,43.4,43.4,42.59,42.7,1755500.0,21.6087148,22.0699208,21.6087148,22.0602112,17172800.0,89.17,90.23,89.09,90.13,0.3,1.83,2.31,11.4,93.01,59.11
2005-07-04,119.45,119.8,119.21,119.53,49786600.0,96.04,96.26,94.99,95.2,2225900.0,43.4,43.4,42.59,42.7,1755500.0,21.6087148,22.0699208,21.6087148,22.0602112,17172800.0,90.28,90.53,90.18,90.43,0.3,1.83,2.31,11.4,93.01,59.11
2005-07-05,119.25,120.65,119.19,120.49,51552100.0,94.35,94.74,94.27,94.3,1076100.0,42.33,42.34,42.06,42.28,2582700.0,22.2446936,22.7350284,22.1573072,22.720464,33488400.0,90.67,90.73,90.25,90.44,0.32,1.84,2.31,11.68,90.93,59.71
2005-07-06,120.39,120.65,119.41,119.48,54070500.0,94.63,94.83,94.43,94.82,854100.0,42.36,42.38,42.24,42.25,1254600.0,22.963204,22.963204,22.2544032,22.3126608,29361200.0,90.33,90.58,90.2,90.38,0.31,1.85,2.3,12.27,91.77,61.24
2005-07-07,118.29,119.95,118.26,119.95,103268900.0,95.43,95.55,94.96,95.02,1673000.0,42.47,42.56,42.05,42.36,4345200.0,22.016518,22.6039488,22.016518,22.599094,31406200.0,90.38,90.51,89.76,90.28,0.34,1.84,2.28,12.49,92.16,60.76
2005-07-08,119.97,121.32,119.72,121.32,64550900.0,95.25,95.25,94.32,94.63,1259300.0,42.32,42.4,42.12,42.26,824300.0,22.6913352,22.793286,22.2738224,22.4485952,30335400.0,90.29,90.77,90.0,90.25,0.33,1.83,2.28,11.45,92.17,59.71
2005-07-11,121.33,122.1,121.31,121.94,49772400.0,94.11,94.65,93.95,94.63,982000.0,42.33,42.57,42.28,42.54,2252900.0,22.234984,22.6330776,22.1718716,22.6136584,19920600.0,90.18,90.24,89.4,89.46,0.3,1.81,2.3,11.28,94.23,59.23
2005-07-12,121.89,122.63,121.64,122.26,52169900.0,94.35,94.53,94.06,94.1,743700.0,42.61,42.64,42.4,42.64,1274200.0,22.7253188,22.9292204,22.5554008,22.81756,28060400.0,89.52,89.59,88.28,88.41,0.33,1.8,2.32,10.95,93.97,60.49
2005-07-13,122.27,122.52,121.99,122.43,41297700.0,94.05,94.1,93.86,93.96,886600.0,42.35,42.38,42.25,42.35,981300.0,22.8272696,22.914656,22.599094,22.6864804,23530200.0,88.45,89.47,88.41,89.31,0.33,1.79,2.3,10.84,93.57,60.0
2005-07-14,122.98,123.44,122.49,122.91,64776100.0,94.1,94.14,93.6,93.72,874800.0,42.33,42.36,41.8,41.9,1642600.0,22.6767708,22.8321244,22.016518,22.1427428,64523400.0,89.38,89.48,89.13,89.4,0.33,1.78,2.25,10.81,91.26,57.83
2005-07-15,122.79,123.04,122.36,122.84,56138000.0,93.5,94.03,93.5,93.97,1064800.0,41.76,42.07,41.7,42.05,1104800.0,22.33208,22.33208,21.9388412,22.0262276,42729400.0,89.41,89.82,89.1,89.72,0.32,1.77,2.23,10.33,90.09,58.36
2005-07-18,122.5,122.63,122.05,122.35,56857200.0,93.85,93.97,93.1,93.27,1204500.0,41.96,42.17,41.94,42.01,956400.0,21.8563096,22.065066,21.7786328,21.9339864,25366600.0,89.78,89.84,89.37,89.64,0.33,1.8,2.24,10.77,89.84,57.12
2005-07-19,122.71,123.11,122.41,123.02,59514500.0,93.23,93.72,93.12,93.6,1227200.0,41.88,42.0,41.81,41.89,1132600.0,22.040792,22.404902,21.919422,22.404902,24609600.0,89.68,90.36,89.59,89.85,0.32,1.78,2.28,10.45,90.29,57.61
2005-07-20,122.59,123.73,122.3,123.44,69608800.0,93.51,94.24,93.18,94.11,1984700.0,42.16,42.25,42.05,42.2,2266800.0,22.3951924,22.501998,22.113614,22.429176,22067200.0,89.98,90.31,89.13,89.34,0.27,1.77,2.27,10.23,90.95,56.73
2005-07-21,123.55,123.61,122.47,122.72,100793200.0,93.48,93.54,92.68,92.83,3824200.0,42.43,42.51,42.33,42.46,1777300.0,22.3466444,22.5068528,22.0796304,22.21071,23721400.0,89.35,89.45,88.44,88.93,0.32,1.76,2.33,10.97,93.03,57.31
2005-07-22,122.88,123.56,122.63,123.54,55934700.0,93.1,93.62,93.03,93.55,1615200.0,42.45,42.48,42.34,42.45,633300.0,22.4388856,23.0408808,22.429176,23.0068972,48246200.0,88.97,89.68,88.86,89.64,0.31,1.75,2.34,10.52,93.03,57.75
2005-07-25,123.41,123.95,122.85,123.19,57598900.0,93.4,93.71,93.14,93.21,305100.0,42.46,42.56,42.43,42.51,2122100.0,22.9049464,23.4049908,22.9049464,23.2205084,34083400.0,89.75,89.9,89.5,89.6,0.3,1.72,2.31,11.1,92.65,58.16
2005-07-26,123.23,123.53,122.37,123.34,42852600.0,93.27,93.41,93.17,93.36,340500.0,42.28,42.37,42.14,42.25,637000.0,23.1962344,23.327314,23.036026,23.1671056,15805600.0,89.61,90.26,89.55,90.0,0.29,1.72,2.32,10.99,92.65,59.05
2005-07-27,123.5,123.89,123.05,123.79,45263500.0,93.07,93.27,93.01,93.21,843300.0,42.3,42.5,42.3,42.44,1560600.0,23.2350728,23.2981852,22.9437848,23.2836208,24595000.0,90.1,90.45,89.67,89.73,0.28,1.71,2.35,10.36,91.13,59.12
2005-07-28,123.99,124.64,123.64,124.57,48448900.0,93.38,94.17,93.38,94.04,578900.0,42.46,42.79,42.46,42.75,3673300.0,23.3855716,23.448684,23.0942836,23.351588,16956400.0,89.85,90.01,89.22,89.34,0.24,1.68,2.34,10.52,91.13,59.91
2005-07-29,124.41,124.63,123.5,123.74,62448200.0,93.8,93.8,92.85,93.11,1699900.0,42.83,42.96,42.79,42.82,1185100.0,23.5360704,23.5360704,23.1039932,23.108848,17646000.0,89.37,89.66,89.15,89.35,0.26,1.67,2.36,11.57,90.76,60.71
2005-08-01,123.83,124.04,123.45,123.65,42941100.0,92.5,92.6,92.02,92.42,1760300.0,43.08,43.17,42.99,43.13,1493900.0,23.2156536,23.4681032,23.1962344,23.351588,14161200.0,89.41,89.44,88.53,88.8,0.28,1.67,2.37,12.08,90.85,61.51
2005-08-02,123.87,124.6,123.74,124.39,46243800.0,92.27,92.46,91.96,92.12,1071400.0,43.07,43.15,42.99,43.14,699600.0,23.4438292,23.7593912,23.4098456,23.739972,15675600.0,88.9,88.97,88.36,88.76,0.28,1.68,2.35,11.75,92.22,61.87
2005-08-03,124.25,124.74,124.12,124.72,37199000.0,92.25,92.66,92.25,92.57,591100.0,43.38,43.62,43.35,43.53,1545900.0,23.9293092,23.934164,23.5506348,23.6234568,21256400.0,88.76,89.05,87.93,87.99,0.28,1.7,2.37,11.83,95.93,60.76
2005-08-04,124.23,124.31,123.57,123.72,51044800.0,92.59,92.79,92.2,92.38,1046800.0,43.68,43.82,43.63,43.68,867600.0,23.594328,23.90989,23.594328,23.6720048,21095200.0,88.02,88.23,87.61,87.8,0.28,1.69,2.38,12.52,95.93,61.6
2005-08-05,123.45,123.98,122.67,122.88,53712900.0,91.7,91.87,91.554,91.66,1066700.0,43.71,43.75,43.56,43.6,1100800.0,23.691424,23.78852,23.327314,23.4923772,18501600.0,87.76,88.3,87.7,88.06,0.29,1.67,2.4,12.48,94.87,62.44
2005-08-08,123.17,123.41,122.38,122.65,48241900.0,91.68,91.85,91.44,91.49,988400.0,43.52,43.55,43.27,43.35,1108500.0,23.6817144,24.0773806,23.6817144,23.8322132,23225600.0,88.18,88.29,87.73,87.92,0.26,1.67,2.4,13.21,94.04,63.92
2005-08-09,123.06,123.59,122.87,123.39,47524300.0,91.7,91.85,91.28,91.83,1474800.0,43.27,43.35,43.166,43.34,1305800.0,23.8953256,23.958438,23.66715,23.7788104,17855200.0,87.99,88.11,87.6,87.89,0.28,1.66,2.39,12.4,94.19,63.13
2005-08-10,123.82,124.5,122.82,123.33,73118700.0,92.01,92.1,91.54,91.73,1069300.0,43.5,43.66,43.45,43.65,695500.0,23.90989,24.2108876,23.837068,24.1671944,23931400.0,87.82,87.97,87.45,87.61,0.27,1.68,2.39,12.38,95.53,64.8
2005-08-11,123.27,124.03,123.01,123.82,58888000.0,92.03,92.45,91.7,92.37,881900.0,43.9,44.62,43.86,44.45,2187600.0,24.2545808,24.4730468,24.1332108,24.4002248,25601000.0,87.6,87.61,87.04,87.1,0.22,1.71,2.35,12.42,99.46,65.67
2005-08-12,123.57,123.69,122.75,123.06,54814600.0,92.62,93.44,92.57,93.31,1765100.0,44.49,44.72,44.43,44.49,2428500.0,24.51674,24.541014,24.2351616,24.3565316,18398200.0,86.92,87.33,86.76,86.98,0.19,1.71,2.33,12.74,99.96,66.71
